battery_id,cycle_index,filename,capacity,init_capacity,eol_capacity_threshold,eol_cycle,RUL,duration_s,temp_mean,temp_max,v_min,v_mean,v_end,v_col_used,i_mean,i_min,i_col_used,energy_j,ah_est,ts_found,ts_path
B0005,47,05128.csv,1.8352625275821128,1.825780747577624,1.2780465233043368,168,121,3631.563,32.51487646204882,38.7623045063458,0.0,2.4082886597938145,0.0,voltage_load,-1.8128628865979384,-1.9984,current_load,-17282.315850170802,-1.8280566958055555,True,data\raw\data\05128.csv
B0005,48,05130.csv,1.8346455082120416,1.825780747577624,1.2780465233043368,168,120,3629.172,32.38234901543077,38.66539257343368,0.0,2.408505154639175,0.0,voltage_load,-1.8128762886597938,-1.9984,current_load,-17274.0932532094,-1.826999519027778,True,data\raw\data\05130.csv
B0005,49,05132.csv,1.8356616600675493,1.825780747577624,1.2780465233043368,168,119,3652.281,32.43418218230641,38.75169504640032,0.0,2.3962512820512822,0.001,voltage_load,-1.80365641025641,-1.9984,current_load,-17282.7196512798,-1.827919352861111,True,data\raw\data\05132.csv
B0005,50,05134.csv,1.8351461429226603,1.825780747577624,1.2780465233043368,168,118,3650.828,32.480416444757985,38.8207012322275,0.0,2.394646153846154,0.0,voltage_load,-1.8036205128205127,-1.9984,current_load,-17266.192976958802,-1.8274449959444448,True,data\raw\data\05134.csv
B0005,51,05136.csv,1.8257567905665535,1.825780747577624,1.2780465233043368,168,117,3572.453,32.41046186109587,38.51713023385634,0.0,2.434628272251309,0.0,voltage_load,-1.8308837696335079,-1.9984,current_load,-17205.141627874204,-1.818012879,True,data\raw\data\05136.csv
B0005,52,05140.csv,1.824613268496936,1.825780747577624,1.2780465233043368,168,116,3551.25,32.27679750791685,38.52698128472781,0.0,2.4496526315789473,0.0,voltage_load,-1.8404957894736844,-1.9982,current_load,-17212.6231529084,-1.8172904843055555,True,data\raw\data\05140.csv
B0005,53,05142.csv,1.8246195526864504,1.825780747577624,1.2780465233043368,168,115,3530.25,32.15709350345252,38.54143406601644,0.0,2.4602222222222223,0.0,voltage_load,-1.8502624338624338,-1.9984,current_load,-17196.0917891946,-1.8173227978611113,True,data\raw\data\05142.csv
B0005,54,05145.csv,1.814201935767392,1.825780747577624,1.2780465233043368,168,114,3491.016,32.36407129853099,38.52197451768004,0.0,2.4758021390374334,0.0,voltage_load,-1.8593454545454546,-1.9984,current_load,-17118.859520302904,-1.8065743902777778,True,data\raw\data\05145.csv
B0005,55,05153.csv,1.80210690024615,1.825780747577624,1.2780465233043368,168,113,3429.407,31.931593674911532,38.1983618706913,0.0,2.5033804347826085,0.0,voltage_load,-1.8787804347826087,-1.9984,current_load,-17018.5041370824,-1.7948416398611107,True,data\raw\data\05153.csv
B0005,56,05155.csv,1.802579500826209,1.825780747577624,1.2780465233043368,168,112,3409.484,31.941655359029298,38.31926916027133,0.0,2.5137704918032786,0.001,voltage_load,-1.8890437158469946,-1.9984,current_load,-16999.1381614987,-1.795163744361111,True,data\raw\data\05155.csv
B0005,57,05157.csv,1.8030683142834096,1.825780747577624,1.2780465233043368,168,111,3390.422,31.965008645476725,38.4787542519308,0.0,2.5288736263736262,0.0,voltage_load,-1.89941978021978,-1.9984,current_load,-17010.8914704742,-1.7954939861111112,True,data\raw\data\05157.csv
B0005,58,05159.csv,1.802777624719604,1.825780747577624,1.2780465233043368,168,110,3390.281,31.966241678512723,38.54659017774874,0.0,2.5293241758241756,0.0,voltage_load,-1.8994164835164835,-1.9984,current_load,-17011.465397918797,-1.7953521245000001,True,data\raw\data\05159.csv
B0005,59,05162.csv,1.8470259949329195,1.825780747577624,1.2780465233043368,168,109,3591.734,32.37143341978575,38.44749852224995,0.0,2.4483229166666667,0.0,voltage_load,-1.8422010416666668,-1.9984,current_load,-17399.5722077471,-1.8394484158055555,True,data\raw\data\05162.csv
B0005,60,05170.csv,1.8361774213478947,1.825780747577624,1.2780465233043368,168,108,3531.578,32.32266411829938,38.51424197364312,0.0,2.480037037037037,0.0,voltage_load,-1.8607999999999998,-1.9982,current_load,-17349.0756363377,-1.8289787175555554,True,data\raw\data\05170.csv
B0005,61,05178.csv,1.8251136435078368,1.825780747577624,1.2780465233043368,168,107,3511.594,31.894456524691385,38.16526203587147,0.0,2.4792606382978724,0.0,voltage_load,-1.860063829787234,-1.9982,current_load,-17243.188727996898,-1.8177989261388894,True,data\raw\data\05178.csv
B0005,62,05182.csv,1.825581504220376,1.825780747577624,1.2780465233043368,168,106,3431.9370000000054,31.78039681801023,38.27549578575718,0.0,2.5292119565217392,0.0,voltage_load,-1.9004891304347828,-1.9982,current_load,-17219.897187866118,-1.8182685905833351,True,data\raw\data\05182.csv
B0005,63,05186.csv,1.814031127508391,1.825780747577624,1.2780465233043368,168,105,3431.125,31.688747146342205,37.98216079918311,0.0,2.516663043478261,0.0,voltage_load,-1.8896369565217395,-1.9982,current_load,-17123.6475652554,-1.8067628193611114,True,data\raw\data\05186.csv
B0005,64,05190.csv,1.8147691941158937,1.825780747577624,1.2780465233043368,168,104,3412.406,31.596747992569153,38.11100191887773,0.0,2.529601092896175,0.0,voltage_load,-1.8999540983606558,-1.9982,current_load,-17125.121516549,-1.8075483241944443,True,data\raw\data\05190.csv
B0005,65,05194.csv,1.813969388710352,1.825780747577624,1.2780465233043368,168,103,3410.688,31.565586498787077,38.18831137948753,0.0,2.527672131147541,0.0,voltage_load,-1.8999562841530055,-1.9982,current_load,-17102.242009275098,-1.8065574545,True,data\raw\data\05194.csv
B0005,66,05198.csv,1.802765665167823,1.825780747577624,1.2780465233043368,168,102,3410.718,31.59124667045208,37.99854111908584,0.0,2.5117868852459013,0.0,voltage_load,-1.8890437158469948,-1.9984,current_load,-16988.2427097522,-1.7954405740555555,True,data\raw\data\05198.csv
B0005,67,05206.csv,1.8518025516704488,1.825780747577624,1.2780465233043368,168,101,3470.672,31.91556385491565,38.45796400011448,0.0,2.512035040431267,0.0,voltage_load,1.906736388140162,0.0006,current_load,17370.172368370702,1.8411306754999996,True,data\raw\data\05206.csv
B0005,68,05210.csv,1.8307038456739428,1.825780747577624,1.2780465233043368,168,100,3414.109,32.081128118597164,38.49126351534004,0.0,2.5250219178082194,0.0,voltage_load,1.9161506849315069,0.0006,current_load,17177.23895315,1.8203557381388888,True,data\raw\data\05210.csv
B0005,69,05218.csv,1.809307963702852,1.825780747577624,1.2780465233043368,168,99,3386.0,31.465690433362017,37.861934640176806,0.0,2.510174033149171,0.0,voltage_load,1.9099110497237572,0.0006,current_load,16932.8532551781,1.7993475515,True,data\raw\data\05218.csv
B0005,70,05226.csv,1.7993770651972192,1.825780747577624,1.2780465233043368,168,98,3368.266,31.902247475518077,38.34003238560517,0.0,2.503302777777778,0.0,voltage_load,1.9094477777777779,0.0006,current_load,16795.8155304905,1.7892606012499996,True,data\raw\data\05226.csv
B0005,71,05242.csv,1.773037755078937,1.825780747577624,1.2780465233043368,168,97,3321.188,31.569551201845574,38.39873985476869,0.0,2.496878873239437,0.0,voltage_load,1.908174647887324,0.0006,current_load,16515.8559011254,1.7629485291666667,True,data\raw\data\05242.csv
B0005,72,05246.csv,1.7678721106662054,1.825780747577624,1.2780465233043368,168,96,3321.844,32.111426258867944,38.74929237918251,0.0,2.4925098591549295,0.0,voltage_load,1.9025887323943664,0.0006,current_load,16488.4507550382,1.757983553611111,True,data\raw\data\05246.csv
B0005,73,05250.csv,1.762315070409309,1.825780747577624,1.2780465233043368,168,95,3311.828,32.271676011112376,38.87275464755104,0.0,2.494497175141243,0.0,voltage_load,1.9023000000000005,0.0006,current_load,16452.6649583299,1.7525328317777777,True,data\raw\data\05250.csv
B0005,74,05254.csv,1.7676172924938447,1.825780747577624,1.2780465233043368,168,94,3327.391,31.842291659678658,38.503541429116005,0.0,2.516620111731844,0.0,voltage_load,-1.8977999999999997,-1.9984,current_load,-16611.243410066498,-1.760571719111111,True,data\raw\data\05254.csv
B0005,75,05256.csv,1.762668359743147,1.825780747577624,1.2780465233043368,168,93,3312.078,31.759815453754253,38.27009094548294,0.0,2.498725988700565,0.0,voltage_load,1.9022700564971755,0.0006,current_load,16484.4537445119,1.7528995025555554,True,data\raw\data\05256.csv
B0005,76,05268.csv,1.7360913511847138,1.825780747577624,1.2780465233043368,168,92,3265.016,31.35934131425137,38.17980302242767,0.0,2.4861575931232096,0.0,voltage_load,1.9008985673352439,0.0006,current_load,16164.524968823798,1.7265803704444442,True,data\raw\data\05268.csv
B0005,77,05270.csv,1.7936240148573608,1.825780747577624,1.2780465233043368,168,91,3328.937,34.31088483888259,40.71218198711114,0.0,2.527724719101124,0.0,voltage_load,1.9252814606741575,0.0006,current_load,16768.1522272103,1.7837200484166664,True,data\raw\data\05270.csv
B0005,78,05274.csv,1.7831890223273277,1.825780747577624,1.2780465233043368,168,90,3329.266,33.43585640373787,39.88526123315293,0.0,2.5045955056179774,0.0,voltage_load,1.9140382022471911,0.0006,current_load,16614.132041838002,1.7733873989166669,True,data\raw\data\05274.csv
B0005,79,05286.csv,1.7468706179837907,1.825780747577624,1.2780465233043368,168,89,3275.125,32.00739178780946,38.607510759873634,0.0,2.4874085714285714,0.0,voltage_load,1.9067880000000001,0.0006,current_load,16223.7461271159,1.7373543044166666,True,data\raw\data\05286.csv
B0005,80,05290.csv,1.7417172507457144,1.825780747577624,1.2780465233043368,168,88,3265.656,32.06387071886056,38.920359903369054,0.0,2.4783954154727796,0.0,voltage_load,1.9065845272206305,0.0006,current_load,16117.5072656489,1.7321951232500001,True,data\raw\data\05290.csv
B0005,81,05298.csv,1.7263217239235826,1.825780747577624,1.2780465233043368,168,87,3257.594,32.16809876635083,38.9649270684008,0.0,2.4686465517241376,0.0,voltage_load,1.8948356321839082,0.0006,current_load,16009.588662996499,1.7168470218055558,True,data\raw\data\05298.csv
B0005,82,05340.csv,1.6538540573335014,1.825780747577624,1.2780465233043368,168,86,3186.297,32.46542951751835,39.509602016775695,0.0,2.401258823529412,0.0,voltage_load,1.8571552941176472,0.0006,current_load,15217.0294961944,1.6447852951388888,True,data\raw\data\05340.csv
B0005,83,05344.csv,1.642653782130131,1.825780747577624,1.2780465233043368,168,85,3176.438,32.347056454418095,39.33486536224533,0.0,2.390194690265487,0.0,voltage_load,1.8508483775811209,0.0006,current_load,15096.545294670601,1.6338262344444445,True,data\raw\data\05344.csv
B0005,84,05348.csv,1.6378578430223698,1.825780747577624,1.2780465233043368,168,84,3167.593,32.37153894064616,39.43723270017243,0.0,2.38642899408284,0.0,voltage_load,1.850440828402367,0.0006,current_load,15031.1382499169,1.6289900768333332,True,data\raw\data\05348.csv
B0005,85,05352.csv,1.6327350407099108,1.825780747577624,1.2780465233043368,168,83,3167.719,32.45549347979197,39.51375235624076,0.0,2.3790325443786986,0.0,voltage_load,1.844530177514793,0.0006,current_load,14983.798061324298,1.623778823861111,True,data\raw\data\05352.csv
B0005,86,05356.csv,1.6277528915533617,1.825780747577624,1.2780465233043368,168,82,3159.077999999994,32.50017194695606,39.60170302810528,0.0,2.3752314540059345,0.0,voltage_load,1.8440694362017804,0.0006,current_load,14919.108535682804,1.6190092627222235,True,data\raw\data\05356.csv
B0005,87,05364.csv,1.6113256603765849,1.825780747577624,1.2780465233043368,168,81,3149.094,32.4728927422438,39.53535075538898,0.0,2.3579464285714287,0.0,voltage_load,1.8316964285714288,0.0006,current_load,14758.7526094664,1.602586752027778,True,data\raw\data\05364.csv
B0005,88,05368.csv,1.6065631397488385,1.825780747577624,1.2780465233043368,168,80,3140.547,32.50480154634882,39.6502371632164,0.0,2.3558567164179105,0.0,voltage_load,1.8312077611940298,0.0006,current_load,14705.2543405931,1.597820028138889,True,data\raw\data\05368.csv
B0005,89,05376.csv,1.590369231400328,1.825780747577624,1.2780465233043368,168,79,3121.907,32.45692821941515,39.56076309770468,0.0,2.3478648648648646,0.0,voltage_load,1.8241735735735738,0.0006,current_load,14565.1942259182,1.5819441596388888,True,data\raw\data\05376.csv
B0005,90,05380.csv,1.5857889968242211,1.825780747577624,1.2780465233043368,168,78,3122.125,32.447059186431154,39.63708096307912,0.0,2.3376366366366366,0.0,voltage_load,1.8181603603603604,0.0006,current_load,14502.6817958368,1.5769463122222223,True,data\raw\data\05380.csv
B0005,91,05386.csv,1.5955263892495937,1.825780747577624,1.2780465233043368,168,77,3120.86,32.84488475360107,39.83902225625452,0.0,2.362888888888889,0.0,voltage_load,1.830189189189189,0.0006,current_load,14657.499655017,1.586930689888889,True,data\raw\data\05386.csv
B0005,92,05394.csv,1.5649019950937946,1.825780747577624,1.2780465233043368,168,76,3095.094,32.06376130177751,39.262781682151214,0.0,2.3186606060606056,0.0,voltage_load,1.810447272727273,0.0006,current_load,14256.328246794,1.5563086652222222,True,data\raw\data\05394.csv
B0005,93,05398.csv,1.5597659473370362,1.825780747577624,1.2780465233043368,168,75,3095.781,32.21997626855924,39.47237839941986,0.0,2.3113333333333332,0.0,voltage_load,1.804478787878788,0.0006,current_load,14211.841992055899,1.55124468875,True,data\raw\data\05398.csv
B0005,94,05402.csv,1.5594815668184234,1.825780747577624,1.2780465233043368,168,74,3094.328,32.7120225448885,40.03754146951368,0.0,2.3101333333333334,0.0,voltage_load,1.804507272727273,0.0006,current_load,14200.406736428798,1.5507660765555555,True,data\raw\data\05402.csv
B0005,95,05406.csv,1.55468935359061,1.825780747577624,1.2780465233043368,168,73,3086.531,32.945022147355694,40.14273016201157,0.0,2.3122826747720366,0.0,voltage_load,1.8038966565349546,0.0006,current_load,14175.314196203799,1.546111761888889,True,data\raw\data\05406.csv
B0005,96,05414.csv,1.538236598942558,1.825780747577624,1.2780465233043368,168,72,3067.203,32.629663328789654,39.87503330866132,0.0,2.3006697247706422,0.0,voltage_load,1.7965100917431192,0.0006,current_load,14012.3611633925,1.5299796754166666,True,data\raw\data\05414.csv
B0005,97,05422.csv,1.5285252629756445,1.825780747577624,1.2780465233043368,168,71,3058.812,32.68215852457039,40.067324667444815,0.0,2.2886687116564417,0.0,voltage_load,1.7898723926380373,0.0006,current_load,13900.7870328016,1.5200652549444447,True,data\raw\data\05422.csv
B0005,98,05426.csv,1.522647325284378,1.825780747577624,1.2780465233043368,168,70,3058.578,32.99387423636739,40.24716716520102,0.0,2.2833895705521474,0.0,voltage_load,1.7837294478527612,0.0006,current_load,13866.077948635,1.5145899314444442,True,data\raw\data\05426.csv
B0005,99,05436.csv,1.5638491446744425,1.825780747577624,1.2780465233043368,168,69,3082.937,33.33950238056361,40.52238496316615,0.0,2.3357933130699085,0.0,voltage_load,1.8160474164133742,0.0006,current_load,14310.059170184899,1.5551819174722221,True,data\raw\data\05436.csv
B0005,100,05448.csv,1.5269528268489705,1.825780747577624,1.2780465233043368,168,68,3056.437,33.007275861749356,40.2921849196155,0.0,2.286064417177914,0.0,voltage_load,1.7898012269938652,0.0006,current_load,13875.083130125899,1.518855379,True,data\raw\data\05448.csv
B0005,101,05452.csv,1.5169573017136326,1.825780747577624,1.2780465233043368,168,67,3048.219,32.91990812745461,40.184384347174266,0.0,2.276516923076923,0.0,voltage_load,1.7830572307692307,0.0006,current_load,13778.1295296467,1.5089509947777777,True,data\raw\data\05452.csv
