battery_id,cycle_index,filename,capacity,init_capacity,eol_capacity_threshold,eol_cycle,RUL,duration_s,temp_mean,temp_max,v_min,v_mean,v_end,v_col_used,i_mean,i_min,i_col_used,energy_j,ah_est,ts_found,ts_path
B0005,75,05256.csv,1.762668359743147,1.816828133352516,1.271779693346761,168,93,3312.078,31.759815453754253,38.27009094548294,0.0,2.498725988700565,0.0,voltage_load,1.9022700564971755,0.0006,current_load,16484.4537445119,1.7528995025555554,1.0,data\raw\data\05256.csv
B0005,76,05268.csv,1.7360913511847138,1.816828133352516,1.271779693346761,168,92,3265.016,31.35934131425137,38.17980302242767,0.0,2.4861575931232096,0.0,voltage_load,1.900898567335244,0.0006,current_load,16164.524968823798,1.7265803704444442,1.0,data\raw\data\05268.csv
B0005,77,05270.csv,1.7936240148573608,1.816828133352516,1.271779693346761,168,91,3328.937,34.31088483888259,40.71218198711114,0.0,2.527724719101124,0.0,voltage_load,1.9252814606741573,0.0006,current_load,16768.1522272103,1.7837200484166664,1.0,data\raw\data\05270.csv
B0005,78,05274.csv,1.7831890223273277,1.816828133352516,1.271779693346761,168,90,3329.266,33.43585640373787,39.88526123315293,0.0,2.5045955056179774,0.0,voltage_load,1.9140382022471911,0.0006,current_load,16614.132041838002,1.7733873989166669,1.0,data\raw\data\05274.csv
B0005,79,05286.csv,1.7468706179837907,1.816828133352516,1.271779693346761,168,89,3275.125,32.00739178780946,38.607510759873634,0.0,2.4874085714285714,0.0,voltage_load,1.906788,0.0006,current_load,16223.7461271159,1.7373543044166666,1.0,data\raw\data\05286.csv
B0005,80,05290.csv,1.7417172507457144,1.816828133352516,1.271779693346761,168,88,3265.656,32.06387071886056,38.920359903369054,0.0,2.47839541547278,0.0,voltage_load,1.9065845272206303,0.0006,current_load,16117.5072656489,1.73219512325,1.0,data\raw\data\05290.csv
B0005,81,05298.csv,1.7263217239235826,1.816828133352516,1.271779693346761,168,87,3257.594,32.16809876635083,38.9649270684008,0.0,2.4686465517241376,0.0,voltage_load,1.894835632183908,0.0006,current_load,16009.5886629965,1.7168470218055558,1.0,data\raw\data\05298.csv
B0005,82,05340.csv,1.6538540573335014,1.816828133352516,1.271779693346761,168,86,3186.297,32.46542951751835,39.509602016775695,0.0,2.401258823529412,0.0,voltage_load,1.8571552941176472,0.0006,current_load,15217.0294961944,1.6447852951388888,1.0,data\raw\data\05340.csv
B0005,83,05344.csv,1.642653782130131,1.816828133352516,1.271779693346761,168,85,3176.438,32.347056454418095,39.33486536224533,0.0,2.390194690265487,0.0,voltage_load,1.8508483775811209,0.0006,current_load,15096.5452946706,1.6338262344444443,1.0,data\raw\data\05344.csv
B0005,84,05348.csv,1.6378578430223698,1.816828133352516,1.271779693346761,168,84,3167.593,32.37153894064616,39.43723270017243,0.0,2.38642899408284,0.0,voltage_load,1.850440828402367,0.0006,current_load,15031.1382499169,1.6289900768333332,1.0,data\raw\data\05348.csv
B0005,85,05352.csv,1.6327350407099108,1.816828133352516,1.271779693346761,168,83,3167.719,32.45549347979197,39.51375235624076,0.0,2.3790325443786986,0.0,voltage_load,1.844530177514793,0.0006,current_load,14983.798061324298,1.623778823861111,1.0,data\raw\data\05352.csv
B0005,86,05356.csv,1.6277528915533617,1.816828133352516,1.271779693346761,168,82,3159.077999999994,32.50017194695606,39.60170302810528,0.0,2.3752314540059345,0.0,voltage_load,1.8440694362017804,0.0006,current_load,14919.108535682804,1.6190092627222237,1.0,data\raw\data\05356.csv
B0005,87,05364.csv,1.6113256603765849,1.816828133352516,1.271779693346761,168,81,3149.094,32.4728927422438,39.53535075538898,0.0,2.3579464285714287,0.0,voltage_load,1.8316964285714288,0.0006,current_load,14758.7526094664,1.602586752027778,1.0,data\raw\data\05364.csv
B0005,88,05368.csv,1.6065631397488385,1.816828133352516,1.271779693346761,168,80,3140.547,32.50480154634882,39.6502371632164,0.0,2.3558567164179105,0.0,voltage_load,1.8312077611940296,0.0006,current_load,14705.2543405931,1.597820028138889,1.0,data\raw\data\05368.csv
B0005,89,05376.csv,1.590369231400328,1.816828133352516,1.271779693346761,168,79,3121.907,32.45692821941515,39.56076309770468,0.0,2.347864864864865,0.0,voltage_load,1.8241735735735736,0.0006,current_load,14565.1942259182,1.5819441596388888,1.0,data\raw\data\05376.csv
B0005,90,05380.csv,1.5857889968242211,1.816828133352516,1.271779693346761,168,78,3122.125,32.447059186431154,39.63708096307912,0.0,2.337636636636637,0.0,voltage_load,1.8181603603603604,0.0006,current_load,14502.6817958368,1.5769463122222225,1.0,data\raw\data\05380.csv
B0005,91,05386.csv,1.5955263892495937,1.816828133352516,1.271779693346761,168,77,3120.86,32.84488475360107,39.83902225625452,0.0,2.362888888888889,0.0,voltage_load,1.830189189189189,0.0006,current_load,14657.499655017,1.586930689888889,1.0,data\raw\data\05386.csv
B0005,92,05394.csv,1.5649019950937946,1.816828133352516,1.271779693346761,168,76,3095.094,32.06376130177751,39.262781682151214,0.0,2.3186606060606056,0.0,voltage_load,1.810447272727273,0.0006,current_load,14256.328246794,1.5563086652222222,1.0,data\raw\data\05394.csv
B0005,93,05398.csv,1.5597659473370362,1.816828133352516,1.271779693346761,168,75,3095.781,32.21997626855924,39.47237839941986,0.0,2.311333333333333,0.0,voltage_load,1.804478787878788,0.0006,current_load,14211.8419920559,1.55124468875,1.0,data\raw\data\05398.csv
B0005,94,05402.csv,1.5594815668184234,1.816828133352516,1.271779693346761,168,74,3094.328,32.7120225448885,40.03754146951368,0.0,2.3101333333333334,0.0,voltage_load,1.804507272727273,0.0006,current_load,14200.406736428798,1.5507660765555555,1.0,data\raw\data\05402.csv
B0005,95,05406.csv,1.55468935359061,1.816828133352516,1.271779693346761,168,73,3086.531,32.945022147355694,40.14273016201157,0.0,2.3122826747720366,0.0,voltage_load,1.8038966565349543,0.0006,current_load,14175.3141962038,1.546111761888889,1.0,data\raw\data\05406.csv
B0005,96,05414.csv,1.538236598942558,1.816828133352516,1.271779693346761,168,72,3067.203,32.629663328789654,39.87503330866132,0.0,2.3006697247706422,0.0,voltage_load,1.7965100917431192,0.0006,current_load,14012.3611633925,1.5299796754166666,1.0,data\raw\data\05414.csv
B0005,97,05422.csv,1.5285252629756445,1.816828133352516,1.271779693346761,168,71,3058.812,32.68215852457039,40.067324667444815,0.0,2.2886687116564417,0.0,voltage_load,1.789872392638037,0.0006,current_load,13900.7870328016,1.5200652549444449,1.0,data\raw\data\05422.csv
B0005,98,05426.csv,1.522647325284378,1.816828133352516,1.271779693346761,168,70,3058.578,32.99387423636739,40.24716716520102,0.0,2.2833895705521474,0.0,voltage_load,1.7837294478527612,0.0006,current_load,13866.077948635,1.5145899314444442,1.0,data\raw\data\05426.csv
B0005,99,05436.csv,1.5638491446744425,1.816828133352516,1.271779693346761,168,69,3082.937,33.33950238056361,40.52238496316615,0.0,2.3357933130699085,0.0,voltage_load,1.8160474164133744,0.0006,current_load,14310.0591701849,1.555181917472222,1.0,data\raw\data\05436.csv
B0005,100,05448.csv,1.5269528268489705,1.816828133352516,1.271779693346761,168,68,3056.437,33.00727586174936,40.2921849196155,0.0,2.286064417177914,0.0,voltage_load,1.7898012269938652,0.0006,current_load,13875.0831301259,1.518855379,1.0,data\raw\data\05448.csv
B0005,101,05452.csv,1.5169573017136326,1.816828133352516,1.271779693346761,168,67,3048.219,32.91990812745461,40.184384347174266,0.0,2.276516923076923,0.0,voltage_load,1.7830572307692307,0.0006,current_load,13778.1295296467,1.5089509947777775,1.0,data\raw\data\05452.csv
